Case Number,Case Subtype,Case File Date,Claim Amount,Case Status,Next Hearing Desc,Next Hearing Date,Disposition Desc,Disposition Date,Judgment Text,Judgment Date,Judgment Amount,Attorney Fees,Court Costs,Pre-Judg Int Rate,Post-Judg Int Rate,PATT,DATT,JFP,JFD
191200083541,Debt Claim,02/21/2019,1729.55,Disposed,Intent to Dismiss for Want of Prosecution,03/01/2022,Agreed Judgment (OCA),06/26/2023,Agreed Judgment,06/26/2023,1729.55,0.0,131.5,0.0,8.0,1,1,0,0
191200221600,Debt Claim,05/30/2019,3446.22,Disposed,Judge Trial,06/26/2023,Default Judgment (OCA),06/26/2023,Default Judgment,06/26/2023,3446.22,0.0,131.5,0.0,8.25,1,0,0,0
191200221614,Debt Claim,05/30/2019,1311.65,Disposed,Judge Trial,06/26/2023,Trial or Hearing by Judge (OCA),06/26/2023,Final Judgment,06/26/2023,1311.65,0.0,132.92,0.0,,1,0,0,0
191200227561,Debt Claim,06/03/2019,2234.18,Disposed,Judge Trial,06/26/2023,Default Judgment (OCA),06/26/2023,Default Judgment,06/26/2023,2234.18,0.0,132.92,0.0,,1,0,0,0
191200227565,Debt Claim,06/03/2019,2415.98,Disposed,Judge Trial,06/26/2023,Default Judgment (OCA),06/26/2023,Default Judgment,06/26/2023,1470.06,0.0,132.92,0.0,,1,0,0,0
191200231978,Debt Claim,06/05/2019,788.36,Disposed,Judge Trial,06/26/2023,Default Judgment (OCA),06/26/2023,Default Judgment,06/26/2023,788.36,0.0,132.92,0.0,7.75,1,0,0,0
191200238016,Debt Claim,06/11/2019,2120.79,Disposed,Judge Trial,06/26/2023,Default Judgment (OCA),06/26/2023,Default Judgment,06/26/2023,2120.79,0.0,49.0,0.0,8.25,1,0,0,0
191200250773,Debt Claim,06/14/2019,2566.86,Appeal,Judge Trial,06/26/2023,Appeal Filed,07/13/2023,Default Judgment,06/26/2023,2566.86,0.0,132.92,0.0,,1,0,0,0
191200252059,Debt Claim,06/17/2019,3033.0,Disposed,Judge Trial,06/26/2023,Default Judgment (OCA),06/26/2023,Default Judgment,06/26/2023,3033.0,0.0,132.92,0.0,,1,0,0,0
191200289872,Debt Claim,07/15/2019,2278.72,Disposed,Judge Trial,06/26/2023,Default Judgment (OCA),06/26/2023,Default Judgment,06/26/2023,2278.72,0.0,132.92,0.0,7.75,1,0,0,0
191200295527,Debt Claim,07/19/2019,3915.22,Disposed,Judge Trial,06/06/2023,Default Judgment (OCA),06/06/2023,Default Judgment,06/06/2023,2965.22,0.0,132.92,0.0,,1,0,0,0
191200304300,Debt Claim,07/26/2019,792.49,Disposed,Judge Trial,06/06/2023,Default Judgment (OCA),06/06/2023,Default Judgment,06/06/2023,792.49,0.0,183.34,0.0,,1,0,0,0
191200322019,Debt Claim,08/08/2019,5868.11,Disposed,Hearing,02/08/2021,Agreed Judgment (OCA),06/10/2023,Agreed Judgment,06/10/2023,5868.11,1950.0,49.0,1271.69,5.0,1,1,0,0
191200332238,Debt Claim,08/15/2019,4205.08,Disposed,Judge Trial,06/06/2023,Default Judgment (OCA),06/06/2023,Default Judgment,06/06/2023,4203.81,0.0,132.92,0.0,,1,0,0,0
191200345330,Debt Claim,08/23/2019,1567.82,Disposed,Judge Trial,06/06/2023,Default Judgment (OCA),06/06/2023,Default Judgment,06/06/2023,1567.82,0.0,132.92,0.0,7.75,1,0,0,0
191200347445,Debt Claim,08/26/2019,5730.27,Disposed,Judge Trial,06/06/2023,Default Judgment (OCA),06/06/2023,Default Judgment,06/06/2023,5730.27,0.0,132.92,0.0,,1,0,0,0
191200352442,Debt Claim,08/29/2019,3145.1,Disposed,Judge Trial,06/06/2023,Default Judgment (OCA),06/06/2023,Default Judgment,06/06/2023,3115.1,0.0,132.92,0.0,,1,0,0,0
191200352463,Debt Claim,08/29/2019,1632.35,Disposed,Judge Trial,06/06/2023,Default Judgment (OCA),06/06/2023,Default Judgment,06/06/2023,1530.32,0.0,132.92,0.0,,1,0,0,0
191200361005,Debt Claim,09/05/2019,4115.0,Disposed,Judge Trial,06/06/2023,Default Judgment (OCA),06/06/2023,Default Judgment,06/06/2023,4115.0,0.0,132.92,0.0,,1,0,0,0
191200372765,Debt Claim,09/12/2019,2074.91,Disposed,Intent to Dismiss for Want of Prosecution,04/12/2022,Agreed Judgment (OCA),06/15/2023,Agreed Judgment,06/15/2023,2024.91,0.0,122.0,0.0,8.25,1,1,0,0
191200379860,Debt Claim,09/18/2019,1391.17,Disposed,Judge Trial,06/12/2023,Default Judgment (OCA),06/12/2023,Default Judgment,06/12/2023,1391.17,0.0,133.92,0.0,,1,0,0,0
191200394983,Debt Claim,10/01/2019,2958.96,Disposed,Judge Trial,06/12/2023,Default Judgment (OCA),06/12/2023,Default Judgment,06/12/2023,2958.71,0.0,122.0,0.0,8.25,1,0,0,0
191200395005,Debt Claim,10/01/2019,7529.6,Disposed,Judge Trial,06/12/2023,Default Judgment (OCA),06/12/2023,Default Judgment,06/12/2023,7529.6,0.0,132.0,0.0,,1,1,0,0
191200395137,Debt Claim,10/01/2019,1292.26,Disposed,Judge Trial,06/12/2023,Default Judgment (OCA),06/12/2023,Default Judgment,06/12/2023,1232.26,0.0,133.92,0.0,,1,0,0,0
191200420086,Debt Claim,10/18/2019,3430.2,Disposed,Judge Trial,06/12/2023,Default Judgment (OCA),06/12/2023,Default Judgment,06/12/2023,3430.2,0.0,124.0,0.0,,1,0,0,0
191200422372,Debt Claim,10/18/2019,3110.42,Disposed,Judge Trial,06/12/2023,Default Judgment (OCA),06/12/2023,Default Judgment,06/12/2023,3110.42,0.0,131.5,0.0,,1,0,0,0
191200455123,Debt Claim,11/07/2019,3342.08,Disposed,Judge Trial,06/26/2023,Default Judgment (OCA),06/26/2023,Default Judgment,06/26/2023,3342.08,0.0,49.0,0.0,8.25,1,0,0,0
191200455473,Debt Claim,11/07/2019,1948.19,Disposed,Judge Trial,06/26/2023,Default Judgment (OCA),06/26/2023,Default Judgment,06/26/2023,1948.19,0.0,133.92,0.0,7.75,1,0,0,0
191200463534,Debt Claim,11/14/2019,2301.21,Disposed,Judge Trial,06/26/2023,Default Judgment (OCA),06/26/2023,Default Judgment,06/26/2023,2301.21,0.0,132.92,0.0,8.25,1,0,0,0
191200464031,Debt Claim,11/18/2019,2253.87,Disposed,Judge Trial,06/26/2023,Default Judgment (OCA),06/26/2023,Default Judgment,06/26/2023,2253.87,0.0,132.92,0.0,8.25,1,0,0,0
191200468443,Debt Claim,11/20/2019,643.65,Disposed,Judge Trial,06/26/2023,Default Judgment (OCA),06/26/2023,Default Judgment,06/26/2023,643.65,0.0,133.92,0.0,,1,0,0,0
191200468457,Debt Claim,11/20/2019,850.05,Appeal,Judge Trial,06/26/2023,Appeal Filed,07/06/2023,Default Judgment,06/26/2023,850.05,0.0,133.92,0.0,,1,0,0,0
191200468652,Debt Claim,11/21/2019,3069.67,Disposed,Intent to Dismiss for Want of Prosecution,04/29/2022,Agreed Judgment (OCA),06/23/2023,Agreed Judgment,06/23/2023,3069.67,0.0,50.42,0.0,7.75,1,1,0,0
191200474158,Debt Claim,11/25/2019,2051.39,Disposed,Judge Trial,06/26/2023,Default Judgment (OCA),06/26/2023,Default Judgment,06/26/2023,2051.39,0.0,133.92,0.0,,1,0,0,0
191200488606,Debt Claim,12/05/2019,1851.93,Appeal,Judge Trial,06/26/2023,Trial or Hearing by Judge (OCA),06/26/2023,Final Judgment,06/26/2023,0.0,0.0,0.0,0.0,,1,0,0,0
191200520180,Debt Claim,12/20/2019,3083.42,Disposed,Judge Trial,06/26/2023,Trial or Hearing by Judge (OCA),06/26/2023,Final Judgment,06/26/2023,3083.42,0.0,132.92,0.0,8.25,1,0,0,0
201200166278,Debt Claim,06/24/2020,2204.55,Disposed,Intent to Dismiss for Want of Prosecution,06/09/2023,Agreed Judgment (OCA),06/23/2023,Agreed Judgment,06/23/2023,2204.55,0.0,131.5,0.0,,1,1,0,0
201200168523,Debt Claim,06/25/2020,5972.32,Disposed,Intent to Dismiss for Want of Prosecution,08/23/2022,Agreed Judgment (OCA),06/23/2023,Agreed Judgment,06/23/2023,5972.32,0.0,122.0,0.0,8.25,1,1,0,0
201200309004,Small Claims,12/02/2020,2000.0,Disposed,Judge Trial,06/27/2023,Default Judgment (OCA),06/27/2023,Default Judgment,06/27/2023,0.0,500.0,49.0,0.0,,1,0,0,0
201200310625,Debt Claim,12/03/2020,3352.12,Disposed,Intent to Dismiss for Want of Prosecution,10/04/2022,Agreed Judgment (OCA),06/23/2023,Agreed Judgment,06/23/2023,3239.16,0.0,195.0,0.0,8.25,1,1,0,0
211200051596,Debt Claim,02/16/2021,5253.48,Disposed,Intent to Dismiss for Want of Prosecution,10/25/2022,Agreed Judgment (OCA),06/15/2023,Agreed Judgment,06/15/2023,5253.48,0.0,117.5,0.0,,1,1,0,0
211200143117,Debt Claim,05/19/2021,4037.79,Disposed,,,Agreed Judgment (OCA),06/07/2023,Agreed Judgment,06/07/2023,4037.79,0.0,49.0,0.0,,1,1,0,0
211200192996,Debt Claim,07/06/2021,7094.19,Disposed,,,Agreed Judgment (OCA),06/09/2023,Agreed Judgment,06/09/2023,7094.19,0.0,50.42,0.0,5.0,1,0,0,0
211200274387,Small Claims,09/23/2021,4267.0,Disposed,Judge Trial,06/27/2023,Trial or Hearing by Judge (OCA),06/27/2023,Final Judgment,06/27/2023,850.0,0.0,129.0,0.0,8.25,0,1,0,0
211200326087,Debt Claim,11/08/2021,4197.27,Disposed,,,Agreed Judgment (OCA),06/08/2023,Agreed Judgment,06/08/2023,4197.27,0.0,49.0,0.0,,1,1,0,0
211200326092,Debt Claim,11/08/2021,2749.41,Disposed,,,Agreed Judgment (OCA),06/08/2023,Agreed Judgment,06/08/2023,2749.41,0.0,49.0,0.0,,1,1,0,0
211200326145,Debt Claim,11/09/2021,7121.71,Disposed,,,Agreed Judgment (OCA),06/09/2023,Agreed Judgment,06/09/2023,7121.71,0.0,135.42,0.0,5.0,1,0,0,0
221200055248,Debt Claim,02/18/2022,2931.68,Disposed,,,Agreed Judgment (OCA),06/08/2023,Agreed Judgment,06/08/2023,1731.68,0.0,133.0,0.0,,1,0,0,0
221200197149,Debt Claim,06/08/2022,14790.95,Disposed,Intent to Dismiss for Want of Prosecution,06/09/2023,Agreed Judgment (OCA),06/26/2023,Agreed Judgment,06/26/2023,14790.95,0.0,140.0,0.0,,1,1,0,0
221200227084,Debt Claim,06/30/2022,7769.71,Disposed,Hearing,10/17/2022,Agreed Judgment (OCA),06/23/2023,Agreed Judgment,06/23/2023,7769.71,0.0,140.0,0.0,7.75,1,1,0,0
221200227098,Debt Claim,06/30/2022,4028.45,Disposed,,,Agreed Judgment (OCA),06/07/2023,Agreed Judgment,06/07/2023,4028.45,0.0,140.0,0.0,7.0,1,1,0,0
221200232180,Debt Claim,07/05/2022,3101.63,Disposed,,,Agreed Judgment (OCA),06/26/2023,Agreed Judgment,06/26/2023,3101.63,0.0,133.0,0.0,,1,1,0,0
221200295341,Debt Claim,08/22/2022,4019.54,Disposed,,,Agreed Judgment (OCA),06/07/2023,Agreed Judgment,06/07/2023,4019.54,0.0,133.0,0.0,,1,1,0,0
221200304260,Debt Claim,08/30/2022,2286.15,Disposed,,,Agreed Judgment (OCA),06/08/2023,Agreed Judgment,06/08/2023,1334.65,0.0,55.56,0.0,,1,0,0,0
221200307141,Debt Claim,09/02/2022,10165.29,Disposed,Intent to Dismiss for Want of Prosecution,06/09/2023,Agreed Judgment (OCA),06/26/2023,Agreed Judgment,06/26/2023,10165.29,0.0,140.0,0.0,,1,1,0,0
221200313793,Debt Claim,09/08/2022,2198.76,Disposed,,,Agreed Judgment (OCA),06/26/2023,Agreed Judgment,06/26/2023,2198.76,0.0,126.0,0.0,7.75,0,1,0,0
221200362858,Debt Claim,10/13/2022,1716.91,Disposed,,,Agreed Judgment (OCA),06/26/2023,Agreed Judgment,06/26/2023,1716.91,0.0,140.0,0.0,7.75,1,1,0,0
221200389231,Debt Claim,10/31/2022,2350.2,Disposed,,,Agreed Judgment (OCA),06/26/2023,Agreed Judgment,06/26/2023,2350.2,0.0,119.0,0.0,8.0,1,1,0,0
221200426458,Debt Claim,11/22/2022,2293.29,Disposed,Intent to Dismiss for Want of Prosecution,04/14/2023,Agreed Judgment (OCA),06/26/2023,Agreed Judgment,06/26/2023,2293.29,0.0,140.5,0.0,,1,0,0,0
221200464195,Debt Claim,12/21/2022,3951.69,Disposed,,,Agreed Judgment (OCA),06/26/2023,Agreed Judgment,06/26/2023,3951.69,1315.0,151.5,364.42,18.0,1,0,0,0
231200002437,Debt Claim,01/03/2023,1822.54,Disposed,,,Agreed Judgment (OCA),06/26/2023,Agreed Judgment,06/26/2023,1822.54,0.0,131.0,0.0,8.0,1,1,0,0
231200062155,Small Claims,02/09/2023,4000.0,Disposed,,,Agreed Judgment (OCA),06/06/2023,Agreed Judgment,06/06/2023,2000.0,0.0,49.0,0.0,,1,1,0,0
231200068924,Small Claims,02/20/2023,20000.0,Disposed,Judge Trial,06/27/2023,Agreed Judgment (OCA),06/27/2023,Agreed Judgment,06/27/2023,2500.0,0.0,69.0,0.0,8.25,1,0,0,0
231200091387,Debt Claim,02/28/2023,2226.54,Disposed,,,Agreed Judgment (OCA),06/26/2023,Agreed Judgment,06/26/2023,2226.54,0.0,140.0,0.0,,1,0,0,0
231200093109,Debt Claim,03/07/2023,2865.14,Disposed,,,Agreed Judgment (OCA),06/26/2023,Agreed Judgment,06/26/2023,2693.14,0.0,142.06,0.0,,1,1,0,0
231200100891,Debt Claim,03/09/2023,2813.22,Disposed,,,Agreed Judgment (OCA),06/26/2023,Agreed Judgment,06/26/2023,2813.22,0.0,132.0,0.0,,1,1,0,0
231200142939,Eviction,04/14/2023,2262.0,Disposed,Eviction Docket,06/01/2023,Default Judgment (OCA),06/01/2023,Default Judgment,06/01/2023,3393.0,140.0,129.0,0.0,8.25,1,0,0,0
231200146699,Debt Claim,04/12/2023,2162.8,Disposed,,,Agreed Judgment (OCA),06/26/2023,Agreed Judgment,06/26/2023,2162.8,0.0,54.0,0.0,8.0,1,1,0,0
231200152351,Eviction,04/18/2023,1153.0,Disposed,Jury Trial,06/16/2023,Trial or Hearing by Judge (OCA),06/16/2023,Final Judgment,06/16/2023,0.0,0.0,129.0,0.0,8.25,1,0,0,0
231200159450,Debt Claim,04/26/2023,3305.89,Disposed,,,Agreed Judgment (OCA),06/26/2023,Agreed Judgment,06/26/2023,3305.89,0.0,54.0,0.0,,1,0,0,0
231200162656,Eviction,05/01/2023,1830.0,Disposed,Eviction Docket,06/22/2023,Default Judgment (OCA),06/22/2023,Default Judgment,06/22/2023,3144.0,0.0,204.0,0.0,8.25,1,0,0,0
231200165444,Eviction,05/03/2023,1542.0,Appeal,Eviction Docket,06/01/2023,Appeal Filed,06/07/2023,Final Judgment,06/01/2023,3135.0,0.0,129.0,0.0,8.25,1,0,0,0
231200168921,Eviction,05/05/2023,8800.0,Appeal,Eviction Docket,06/08/2023,Appeal Filed,06/14/2023,Default Judgment,06/08/2023,9333.0,600.0,204.0,0.0,8.25,1,0,0,0
231200174308,Eviction,05/08/2023,0.0,Appeal,Eviction Docket,06/01/2023,Appeal Filed,06/06/2023,Final Judgment,06/01/2023,0.0,2000.0,129.0,0.0,8.25,1,0,0,0
231200176643,Eviction,05/11/2023,2000.0,Appeal,Eviction Docket,06/01/2023,Appeal Filed,06/06/2023,Final Judgment,06/01/2023,2000.0,0.0,129.0,0.0,8.25,0,0,0,0
231200176674,Eviction,05/11/2023,1850.0,Disposed,Eviction Docket,06/01/2023,Default Judgment (OCA),06/01/2023,Default Judgment,06/01/2023,1850.0,0.0,129.0,0.0,8.25,0,0,0,0
231200177137,Eviction,05/10/2023,2550.0,Disposed,Eviction Docket,06/01/2023,Default Judgment (OCA),06/01/2023,Default Judgment,06/01/2023,4250.0,0.0,129.0,0.0,8.25,1,1,0,0
231200181130,Eviction,05/15/2023,1909.0,Disposed,Eviction Docket,06/01/2023,Default Judgment (OCA),06/01/2023,Default Judgment,06/01/2023,1977.0,0.0,129.0,0.0,8.25,0,0,0,0
231200181278,Eviction,05/15/2023,1295.0,Disposed,Eviction Docket,06/01/2023,Trial or Hearing by Judge (OCA),06/01/2023,Final Judgment,06/01/2023,0.0,0.0,129.0,0.0,8.25,0,0,0,0
231200181300,Eviction,05/15/2023,1175.0,Disposed,Eviction Docket,06/15/2023,Trial or Hearing by Judge (OCA),06/01/2023,Final Judgment,06/01/2023,1175.0,0.0,129.0,0.0,8.25,0,0,0,0
231200181331,Eviction,05/15/2023,4194.39,Disposed,Eviction Docket,06/08/2023,Trial or Hearing by Judge (OCA),06/08/2023,Final Judgment,06/08/2023,1665.0,0.0,129.0,0.0,8.25,0,0,0,0
231200182072,Eviction,05/15/2023,1987.02,Disposed,Eviction Docket,06/01/2023,Default Judgment (OCA),06/01/2023,Default Judgment,06/01/2023,2082.0,0.0,129.0,0.0,8.25,1,0,0,0
231200182234,Eviction,05/15/2023,6000.0,Disposed,Eviction Docket,06/01/2023,Default Judgment (OCA),06/01/2023,Final Judgment,06/01/2023,6000.0,0.0,129.0,0.0,8.25,1,0,0,0
231200182257,Eviction,05/16/2023,2651.0,Disposed,Eviction Docket,06/13/2023,Trial or Hearing by Judge (OCA),06/13/2023,Final Judgment,06/13/2023,3788.0,500.0,129.0,0.0,8.25,1,0,0,0
231200182448,Eviction,05/16/2023,5900.0,Appeal,Eviction Docket,06/01/2023,Appeal Filed,06/05/2023,Default Judgment,06/01/2023,6900.0,0.0,129.0,0.0,8.25,0,0,0,0
231200182620,Eviction,05/16/2023,3480.03,Appeal,Eviction Docket,06/01/2023,Appeal Filed,06/06/2023,Default Judgment,06/01/2023,2989.0,0.0,129.0,0.0,8.25,0,0,0,0
231200182951,Eviction,05/16/2023,3000.0,Disposed,Eviction Docket,06/01/2023,Default Judgment (OCA),06/01/2023,Default Judgment,06/01/2023,3000.0,0.0,129.0,0.0,8.25,0,0,0,0
231200182968,Eviction,05/16/2023,0.0,Disposed,Eviction Docket,06/27/2023,Default Judgment (OCA),06/27/2023,Default Judgment,06/27/2023,14862.0,1500.0,129.0,0.0,8.25,1,0,0,0
231200183634,Eviction,05/16/2023,3765.0,Appeal,Eviction Docket,06/01/2023,Appeal Filed,06/07/2023,Final Judgment,06/01/2023,0.0,0.0,129.0,0.0,8.25,0,0,0,0
231200183984,Eviction,05/17/2023,1968.0,Disposed,Eviction Docket,06/01/2023,Default Judgment (OCA),06/01/2023,Default Judgment,06/01/2023,1919.0,140.0,129.0,0.0,8.25,1,0,0,0
231200184057,Eviction,05/17/2023,2486.0,Disposed,Eviction Docket,06/01/2023,Default Judgment (OCA),06/01/2023,Default Judgment,06/01/2023,2527.0,0.0,129.0,0.0,8.25,1,0,0,0
231200185111,Eviction,05/17/2023,4000.0,Disposed,Eviction Docket,06/01/2023,Default Judgment (OCA),06/01/2023,Default Judgment,06/01/2023,4000.0,0.0,129.0,0.0,8.25,0,0,0,0
231200185687,Eviction,05/18/2023,0.0,Disposed,Eviction Docket,06/08/2023,Default Judgment (OCA),06/08/2023,Default Judgment,06/08/2023,0.0,0.0,129.0,0.0,8.25,0,0,0,0
231200187089,Eviction,05/18/2023,0.0,Appeal,Eviction Docket,06/13/2023,Appeal Filed,06/20/2023,Final Judgment,06/13/2023,0.0,650.0,129.0,0.0,8.25,1,1,0,0
231200187103,Eviction,05/18/2023,1640.0,Disposed,Eviction Docket,06/15/2023,Trial or Hearing by Judge (OCA),06/15/2023,Final Judgment,06/15/2023,2050.0,0.0,129.0,0.0,8.25,0,0,0,0
231200187112,Eviction,05/18/2023,1233.0,Disposed,Eviction Docket,06/08/2023,Default Judgment (OCA),06/08/2023,Default Judgment,06/08/2023,1561.0,140.0,129.0,0.0,8.25,1,0,0,0
231200187162,Eviction,05/19/2023,4578.0,Appeal,Eviction Docket,06/08/2023,Appeal Filed,06/12/2023,Default Judgment,06/08/2023,5405.0,0.0,129.0,0.0,8.25,0,0,0,0
231200187228,Eviction,05/19/2023,1641.0,Disposed,Eviction Docket,06/08/2023,Trial or Hearing by Judge (OCA),06/08/2023,Final Judgment,06/08/2023,0.0,0.0,129.0,0.0,8.25,0,0,0,0
231200187759,Eviction,05/19/2023,2492.0,Disposed,Eviction Docket,06/08/2023,Default Judgment (OCA),06/08/2023,Default Judgment,06/08/2023,2707.0,0.0,129.0,0.0,8.25,0,0,0,0
231200189696,Eviction,05/19/2023,6897.0,Disposed,Eviction Docket,06/08/2023,Default Judgment (OCA),06/08/2023,Default Judgment,06/08/2023,8736.0,0.0,129.0,0.0,8.25,1,0,0,0
231200189718,Eviction,05/19/2023,2195.0,Disposed,Eviction Docket,06/08/2023,Default Judgment (OCA),06/08/2023,Default Judgment,06/08/2023,2707.0,0.0,129.0,0.0,8.25,0,0,0,0
231200191177,Eviction,05/23/2023,3363.0,Disposed,Eviction Docket,06/08/2023,Default Judgment (OCA),06/08/2023,Default Judgment,06/08/2023,3449.0,140.0,129.0,0.0,8.25,1,0,0,0
231200191270,Eviction,05/23/2023,6779.0,Appeal,Eviction Docket,06/08/2023,Appeal Filed,06/13/2023,Default Judgment,06/08/2023,6779.0,0.0,129.0,0.0,8.25,0,0,0,0
231200191725,Eviction,05/23/2023,2000.0,Disposed,Eviction Docket,06/08/2023,All Other Dispositions (OCA),07/12/2023,Agreed Judgment,06/21/2023,2266.66,0.0,129.0,0.0,5.0,1,1,0,0
231200194808,Eviction,05/25/2023,1380.0,Appeal,Eviction Docket,06/15/2023,Appeal Filed,06/20/2023,Default Judgment,06/15/2023,2070.0,0.0,129.0,0.0,8.25,0,0,0,0
231200195046,Eviction,05/24/2023,3680.0,Disposed,Eviction Docket,06/15/2023,Default Judgment (OCA),06/15/2023,Default Judgment,06/15/2023,5656.0,140.0,129.0,0.0,8.25,1,0,0,0
231200195109,Eviction,05/24/2023,1910.0,Disposed,Eviction Docket,06/15/2023,Default Judgment (OCA),06/15/2023,Default Judgment,06/15/2023,3255.0,0.0,129.0,0.0,8.25,0,0,0,0
231200195160,Eviction,05/25/2023,1557.38,Disposed,Eviction Docket,06/15/2023,Default Judgment (OCA),06/15/2023,Default Judgment,06/15/2023,1948.0,0.0,129.0,0.0,8.25,0,0,0,0
231200195170,Eviction,05/25/2023,1645.21,Appeal,Eviction Docket,06/29/2023,Appeal Filed,07/05/2023,Default Judgment,06/29/2023,2751.0,0.0,129.0,0.0,8.25,0,0,0,0
231200196487,Eviction,05/26/2023,0.0,Disposed,Eviction Docket,06/15/2023,Trial or Hearing by Judge (OCA),06/15/2023,Final Judgment,06/15/2023,0.0,0.0,129.0,0.0,8.25,0,0,0,0
231200196735,Eviction,05/26/2023,0.0,Appeal,Eviction Docket,06/13/2023,Appeal Filed,06/20/2023,Default Judgment,06/13/2023,0.0,0.0,129.0,0.0,8.25,0,0,0,0
231200196764,Eviction,05/26/2023,2390.95,Disposed,Eviction Docket,06/15/2023,Default Judgment (OCA),06/15/2023,Default Judgment,06/15/2023,2020.0,0.0,129.0,0.0,8.25,0,0,0,0
231200199416,Eviction,05/26/2023,2391.84,Disposed,Eviction Docket,06/15/2023,Default Judgment (OCA),06/15/2023,Default Judgment,06/15/2023,3052.0,0.0,129.0,0.0,8.25,0,0,0,0
231200199538,Eviction,05/26/2023,1871.99,Disposed,Eviction Docket,06/15/2023,Default Judgment (OCA),06/15/2023,Default Judgment,06/15/2023,2348.0,0.0,129.0,0.0,8.25,1,0,0,0
231200200553,Eviction,05/30/2023,1518.23,Disposed,Eviction Docket,06/15/2023,Trial or Hearing by Judge (OCA),06/15/2023,Final Judgment,06/15/2023,1987.0,0.0,129.0,0.0,8.25,0,0,0,0
231200200582,Eviction,05/30/2023,1556.04,Disposed,Eviction Docket,06/15/2023,Trial or Hearing by Judge (OCA),06/15/2023,Final Judgment,06/15/2023,0.0,0.0,129.0,0.0,8.25,0,0,0,0
231200204425,Eviction,06/01/2023,1850.0,Disposed,Eviction Docket,06/22/2023,Default Judgment (OCA),06/22/2023,Default Judgment,06/22/2023,2528.0,0.0,129.0,0.0,8.25,0,0,0,0
231200204564,Eviction,06/01/2023,4608.0,Disposed,Eviction Docket,06/22/2023,Default Judgment (OCA),06/22/2023,Default Judgment,06/22/2023,3600.0,0.0,129.0,0.0,8.25,0,0,0,0
231200205921,Eviction,06/02/2023,1051.0,Disposed,Eviction Docket,06/22/2023,Default Judgment (OCA),06/22/2023,Default Judgment,06/22/2023,1822.0,0.0,129.0,0.0,8.25,0,0,0,0
231200206195,Eviction,06/02/2023,4987.5,Appeal,Eviction Docket,06/22/2023,Appeal Filed,06/26/2023,Default Judgment,06/22/2023,5880.0,0.0,129.0,0.0,8.25,1,0,0,0
231200206202,Eviction,06/02/2023,1394.8,Disposed,Eviction Docket,06/22/2023,Default Judgment (OCA),06/22/2023,Default Judgment,06/22/2023,3465.0,0.0,129.0,0.0,8.25,1,0,0,0
231200210310,Eviction,06/06/2023,5206.31,Disposed,Eviction Docket,06/22/2023,Default Judgment (OCA),06/22/2023,Default Judgment,06/22/2023,4023.0,0.0,129.0,0.0,8.25,0,0,0,0
231200210581,Eviction,06/06/2023,0.0,Disposed,Eviction Docket,06/22/2023,Default Judgment (OCA),06/22/2023,Default Judgment,06/22/2023,0.0,0.0,129.0,0.0,8.25,0,0,0,0
231200215613,Eviction,06/09/2023,1680.0,Disposed,Eviction Docket,06/29/2023,Default Judgment (OCA),06/29/2023,Final Judgment,06/29/2023,1624.0,0.0,129.0,0.0,8.25,0,0,0,0
231200215705,Eviction,06/09/2023,1210.0,Disposed,Eviction Docket,06/29/2023,Default Judgment (OCA),06/29/2023,Default Judgment,06/29/2023,1169.0,0.0,129.0,0.0,8.25,0,0,0,0
231200215706,Eviction,06/09/2023,1658.04,Disposed,Eviction Docket,06/29/2023,Trial or Hearing by Judge (OCA),06/29/2023,Final Judgment,06/29/2023,0.0,0.0,129.0,0.0,8.25,0,0,0,0
231200215807,Eviction,06/09/2023,0.0,Disposed,Eviction Docket,06/29/2023,Default Judgment (OCA),06/29/2023,Default Judgment,06/29/2023,0.0,0.0,204.0,0.0,8.25,1,0,0,0
231200215870,Eviction,06/09/2023,2637.0,Disposed,Eviction Docket,06/29/2023,Default Judgment (OCA),06/29/2023,Default Judgment,06/29/2023,2607.0,0.0,129.0,0.0,8.25,0,0,0,0
231200219228,Eviction,06/12/2023,1290.0,Appeal,Eviction Docket,06/29/2023,Appeal Filed,07/06/2023,Default Judgment,06/29/2023,1257.0,0.0,129.0,0.0,8.25,0,0,0,0
231200219280,Eviction,06/12/2023,3495.0,Disposed,Eviction Docket,06/29/2023,Default Judgment (OCA),06/29/2023,Default Judgment,06/29/2023,1165.0,0.0,129.0,0.0,8.25,0,0,0,0
231200219794,Eviction,06/12/2023,1370.0,Appeal,Eviction Docket,06/29/2023,Appeal Filed,07/05/2023,Default Judgment,06/29/2023,1324.0,0.0,129.0,0.0,8.25,0,0,0,0
